r;thetaT;omegaR;error;u;u_i;u_p;
-40.0;320.08545150097825;-41.983101825244944;1.983101825244944;-0.7481123401791354;-3.4948828811040045;2.746770540924869;
-40.0;315.9299812182754;-41.55470282702879;1.554702827028791;-1.0050138659947794;-3.1584140952784336;2.1534002292836543;
-40.0;311.78879090217976;-41.41190316095617;1.4119031609561716;-0.897239887781837;-2.852850013184299;1.955610125402462;
-40.0;307.7332803857275;-40.55510516452273;0.555105164522729;-1.9638446513598327;-2.73271415347829;0.7688695021184576;
-40.0;303.663489902668;-40.69790483059478;0.6979048305947799;-1.6150139840421054;-2.581673590040968;0.9666596059988626;
-40.0;299.62225935282294;-40.41230549845068;0.412305498450678;-1.9213630358282194;-2.4924424340662723;0.5710793982380528;
-40.0;295.62386870279954;-39.98390650023396;-0.01609349976604335;-2.5182163026895887;-2.4959253892856395;-0.022290913403949453;
-40.0;291.59691811956174;-40.26950583237806;0.2695058323780586;-2.0643096426855196;-2.43759893704238;0.3732892943568604;
-40.0;287.58424750293113;-40.12670616630601;0.12670616630600762;-2.2346779980539786;-2.410177188530434;0.17549919047645549;
-40.0;283.58585685290774;-39.98390650023396;-0.01609349976604335;-2.4359510571537504;-2.413660143749801;-0.022290913403949453;
-40.0;279.57318623627714;-40.12670616630601;0.12670616630600762;-2.2107392047613996;-2.386238395237855;0.17549919047645549;
-40.0;275.57479558625374;-39.98390650023396;-0.01609349976604335;-2.4120122638611714;-2.389721350457222;-0.022290913403949453;
-40.0;271.5764049362304;-39.98390650023339;-0.016093499766611785;-2.415495219081449;-2.3932043056767123;-0.022290913404736785;
-40.0;267.54945435299254;-40.26950583237863;0.269505832378627;-1.961588559075682;-2.33487785343333;0.3732892943576478;
-40.0;263.5510637029692;-39.98390650023339;-0.016093499766611785;-2.3606517220575567;-2.33836080865282;-0.022290913404736785;
-40.0;259.566953019553;-39.841106834161906;-0.15889316583809432;-2.592829484887855;-2.3727484676035004;-0.2200810172843544;
-40.0;255.55428240292244;-40.12670616630572;0.1267061663057234;-2.1698275286155537;-2.3453267190916156;0.17549919047606183;
-40.0;251.5701717195063;-39.84110683416134;-0.15889316583866275;-2.5997953953275608;-2.379714378042419;-0.22008101728514173;
-40.0;247.5575011028757;-40.12670616630601;0.12670616630600762;-2.1767934390540176;-2.352292629530473;0.17549919047645549;
-40.0;243.5448304862451;-40.12670616630601;0.12670616630600762;-2.1493716905420714;-2.324870881018527;0.17549919047645549;
-40.0;239.56071980282894;-39.84110683416162;-0.15889316583837854;-2.5793395572540168;-2.3592585399692685;-0.22008101728474808;
-40.0;235.54804918619834;-40.12670616630601;0.12670616630600762;-2.156337600980867;-2.3318367914573224;0.17549919047645549;
-40.0;231.54965853617497;-39.98390650023367;-0.016093499766327568;-2.357610660081094;-2.335319746676751;-0.02229091340434312;
-40.0;227.5655478527588;-39.84110683416162;-0.15889316583837854;-2.5897884229122408;-2.3697074056274925;-0.22008101728474808;
-40.0;223.5528772361282;-40.12670616630601;0.12670616630600762;-2.166786466639091;-2.3422856571155464;0.17549919047645549;
-40.0;219.55448658610484;-39.98390650023367;-0.016093499766327568;-2.368059525739318;-2.345768612334975;-0.02229091340434312;
-40.0;215.5703759026887;-39.84110683416134;-0.15889316583866275;-2.60023728857092;-2.3801562712857782;-0.22008101728514173;
-40.0;211.5434253194509;-40.26950583237806;0.2695058323780586;-1.9485405246856584;-2.321829819042519;0.3732892943568604;
-40.0;207.54503466942754;-39.98390650023367;-0.016093499766327568;-2.3476036876662905;-2.3253127742619473;-0.02229091340434312;
-40.0;203.56092398601137;-39.84110683416162;-0.15889316583837854;-2.5797814504974372;-2.359700433212689;-0.22008101728474808;
-40.0;199.53397340277354;-40.26950583237834;0.2695058323783428;-1.9280846866121137;-2.301373980969368;0.3732892943572541;
-40.0;195.5498627193574;-39.84110683416134;-0.15889316583866275;-2.555842657205313;-2.3357616399201713;-0.22008101728514173;
-40.0;191.52291213611957;-40.26950583237834;0.2695058323783428;-1.904145893319596;-2.27743518767685;0.3732892943572541;
-40.0;187.5245214860962;-39.98390650023367;-0.016093499766327568;-2.303209056300622;-2.2809181428962786;-0.02229091340434312;
-40.0;183.54041080268004;-39.84110683416162;-0.15889316583837854;-2.5353868191317686;-2.3153058018470203;-0.22008101728474808;
-40.0;179.5134602194422;-40.26950583237834;0.2695058323783428;-1.883690055246445;-2.256979349603699;0.3732892943572541;
20.0;175.52934953602607;-39.84110683416134;59.84110683416134;95.83601132376407;12.950812341049199;82.88519898271487;
20.0;172.0735976170773;-34.55751918948778;54.55751918948778;100.3251157831674;24.758150644038146;75.56696513912925;
20.0;169.56032349420545;-25.132741228718487;45.13274122871849;97.03859678376064;34.525778500757404;62.512818283003234;
20.0;168.01808710062502;-15.422363935804242;35.42236393580424;91.2549777228594;42.19188650374416;49.06309121911523;
20.0;167.4611684029432;-5.56918697681823;25.56918697681823;83.14114400061437;47.72556994926716;35.415574051347214;
20.0;167.6753679020516;2.141994991083891;17.85800500891611;76.32530783508638;51.590399393296785;24.734908441789596;
20.0;168.36080629919846;6.854383971468678;13.145616028531322;72.64320862791793;54.43537361419153;18.207835013726392;
20.0;169.51748359438378;11.566772951853181;8.433227048146819;67.94125419761505;56.26049261195147;11.680761585663582;
20.0;171.1453997876076;16.279161932238253;3.720838067761747;62.21944454417645;57.06575638657647;5.153688157599983;
20.0;173.2588348454771;21.13435057869509;-1.1343505786950914;55.24908485999165;56.82026023433527;-1.5711753743436268;
20.0;175.78638893495616;25.275540894790538;-5.275540894790538;48.37143928700107;55.6785276738847;-7.307088386883637;
20.0;178.69950212283032;29.1311318787416;-9.131131878741598;41.054946921025;53.702368112687445;-12.647421191662444;
20.0;181.99817440909962;32.98672286269294;-12.986722862692943;32.90402755430179;50.89178155074344;-17.987753996441644;
20.0;185.65384586054952;36.55671451449905;-16.55671451449905;24.376070802057097;47.308577395515556;-22.93250659345846;
20.0;189.6379565439657;39.84110683416162;-19.84110683416162;15.53288607175104;43.014565054466296;-27.481678982715255;
20.0;193.92194652613358;42.839899821678955;-22.839899821678955;6.4362827708488695;38.07155393505853;-31.635271164209662;
20.0;198.42013600740987;44.981894812762846;-24.981894812762846;-1.9371504627396732;32.6649722596804;-34.60212272242007;
20.0;202.83264568904283;44.12509681632969;-24.125096816329687;-5.971563292446135;27.443818806690324;-33.41538209913646;
20.0;207.00239593835292;41.69750249310084;-21.697502493100842;-7.304905016030624;22.74804531713344;-30.052950333164063;
20.0;210.67234735641009;36.69951418057167;-16.69951418057167;-3.996360239165533;19.13393645817412;-23.130296697339652;
20.0;213.8710598764288;31.987125200187165;-11.987125200187165;-0.06354044692723093;16.53968282234961;-16.603223269276842;
20.0;216.89841279716077;30.27352920731971;-10.273529207319712;0.08654360859343413;14.31628563130148;-14.229742022708045;
20.0;219.86864585146387;29.70233054303094;-9.70233054303094;-1.2220743520069153;12.216507255178723;-13.438581607185638;
20.0;222.73891913951633;28.702732880524593;-8.702732880524593;-1.720989074844459;10.33306180517559;-12.054050880020048;
20.0;225.494952694711;27.560335551946764;-7.560335551946764;-1.7748760639515702;8.696853985023271;-10.471730048974841;
20.0;228.12246655044066;26.2751385572966;-6.2751385572966;-1.3528306155956926;7.338788498453141;-8.691619114048834;
20.0;230.62146070670525;24.989941562645868;-4.989941562645868;-0.652642833656718;6.258865345465322;-6.91150817912204;
20.0;233.00621513011208;23.847544234068323;-3.847544234068323;0.09699247425102975;5.426179822328256;-5.329187348077226;
20.0;235.34812965369719;23.419145235851033;-3.4191452358510332;-0.04960862604906069;4.686208410385375;-4.735817036434436;
20.0;237.64720427746062;22.990746237634312;-2.990746237634312;-0.10349561515587613;4.038951109636558;-4.142446724792434;
20.0;239.8605991015807;22.13394824120087;-2.1339482412008692;0.6214159297674358;3.5771220312758656;-2.95570610150843;
20.0;242.05971395909359;21.99114857512882;-1.9911485751288183;0.3882816590184621;3.146197656646487;-2.7579159976280248;
20.0;244.21598891678474;21.56274957691153;-1.5627495769115285;0.6434417072260588;2.807987393211294;-2.1645456859852352;
20.0;246.30086404143978;20.84875124655042;-0.848751246550421;1.448705481850822;2.6243006484328517;-1.1755951665820297;
20.0;248.40001913270203;20.991550912622472;-0.991550912622472;1.0363239294606617;2.409709199923096;-1.3733852704624345;
20.0;250.45633432414266;20.56315191440632;-0.5631519144063191;1.5078169037860607;2.2878318626072804;-0.7800149588212197;
20.0;252.4840895823688;20.277552582261364;-0.2775525822613645;1.8433291816950472;2.227763932754276;-0.3844347510592288;
